id_cliente,churn,genero,meses_contrato,tipo_contrato,forma_pagamento,fatura_online,servico_telefone,internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,gasto_mensal,total_gasto,contas_diarias
7181-BQYBV,1,female,1,month-to-month,electronic check,1,1,1,1,0,1,0,1,1,102.45,102.44,3.415
7181-OQCUT,0,male,21,month-to-month,mailed check,0,1,1,1,0,1,0,1,1,103.85,2216.0,3.4616666666666664
7182-OVLBJ,0,female,62,two year,bank transfer (automatic),1,1,1,1,0,0,0,1,1,101.15,6640.0,3.371666666666667
7184-LRUUR,0,female,22,one year,bank transfer (automatic),0,1,1,0,1,1,0,1,0,65.25,1442.0,2.175
7188-CBBBA,0,female,65,one year,electronic check,1,1,1,0,1,1,0,1,0,95.5,6150.0,3.183333333333333
7190-XHTWJ,0,female,38,one year,mailed check,0,1,0,0,0,0,0,0,0,19.3,755.5,0.6433333333333333
7191-ADRGF,0,male,44,two year,bank transfer (automatic),0,0,1,0,1,1,0,1,1,54.3,2390.0,1.8099999999999998
7196-LIWRH,0,female,6,two year,mailed check,0,1,0,0,0,0,0,0,0,19.55,124.44,0.6516666666666667
7197-VOJMM,0,male,67,two year,credit card (automatic),1,1,1,1,1,0,1,0,1,69.2,4670.0,2.3066666666666666
7198-GLXTC,1,male,2,month-to-month,electronic check,0,1,1,0,0,0,0,1,0,79.0,143.6,2.6333333333333333
7203-OYKCT,0,male,72,one year,electronic check,1,1,1,0,1,1,0,1,1,104.95,7544.0,3.4983333333333335
7205-BAIAD,0,female,40,two year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,20.6,827.5,0.6866666666666668
7206-GZCDC,1,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.25,69.25,2.308333333333333
7206-PQBBZ,0,male,11,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.2,834.5,2.3400000000000003
7207-RMRDB,1,female,65,month-to-month,electronic check,1,1,1,0,1,1,0,1,1,105.5,6984.0,3.5166666666666666
7208-PSIHR,0,female,70,two year,bank transfer (automatic),1,1,1,0,0,1,1,1,1,104.3,7188.0,3.4766666666666666
7209-JCUDS,1,male,10,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,94.9,1049.0,3.1633333333333336
7216-EWTRS,1,female,1,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,100.8,100.8,3.36
7216-KAOID,0,male,41,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.5,798.0,0.65
7217-JYHOQ,0,male,24,month-to-month,credit card (automatic),1,1,1,1,1,0,1,0,1,70.3,1706.0,2.3433333333333333
7218-HKQFK,1,male,2,month-to-month,electronic check,1,1,1,0,0,0,1,1,1,94.2,167.5,3.14
7219-TLZHO,0,female,4,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.85,62.9,0.6950000000000001
7225-CBZPL,0,male,17,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,94.8,1564.0,3.1599999999999997
7225-IILWY,0,male,68,two year,mailed check,0,1,0,0,0,0,0,0,0,25.75,1686.0,0.8583333333333333
7228-OMTPN,1,male,4,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,88.45,370.8,2.9483333333333333
7228-PAQPD,0,female,14,one year,credit card (automatic),0,1,1,0,0,0,1,0,1,59.1,773.0,1.97
7233-DRTRF,0,male,63,month-to-month,electronic check,1,1,1,0,1,1,0,1,1,102.4,6444.0,3.4133333333333336
7233-IOQNP,0,female,43,month-to-month,bank transfer (automatic),0,0,1,1,0,0,1,0,0,34.0,1505.0,1.1333333333333333
7233-PAHHL,0,male,66,two year,mailed check,1,1,1,1,0,1,1,1,1,84.0,5716.0,2.8
7234-FECYN,1,female,8,month-to-month,electronic check,0,1,1,0,0,1,0,1,1,101.35,780.5,3.378333333333333
7234-KMNRQ,0,male,4,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.0,73.44,0.6333333333333333
7235-NXZCP,1,male,2,month-to-month,mailed check,1,1,1,0,0,0,0,0,0,74.85,156.4,2.4949999999999997
7239-HZZCX,1,male,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.75,19.75,0.6583333333333333
7240-ETPTR,1,female,9,month-to-month,electronic check,1,0,1,0,0,1,0,1,1,48.75,442.2,1.625
7240-FQLHE,1,female,18,month-to-month,bank transfer (automatic),0,1,1,0,0,0,1,1,1,99.75,1836.0,3.325
7241-AJHFS,0,male,32,month-to-month,bank transfer (automatic),0,1,1,1,0,0,1,0,0,87.65,2766.0,2.921666666666667
7242-EDTYC,0,male,44,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.55,820.0,0.6516666666666667
7242-QZLXF,1,male,1,month-to-month,electronic check,1,0,1,0,0,0,0,0,0,25.3,25.3,0.8433333333333334
7243-LCGGZ,0,female,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.9,20.9,0.6966666666666667
7244-KXYZN,0,female,24,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.45,527.5,0.6816666666666666
7244-QWYHG,0,male,50,one year,bank transfer (automatic),1,0,1,1,0,0,1,1,0,44.45,2188.0,1.4816666666666667
7245-JMTTQ,0,female,51,one year,electronic check,1,1,1,0,1,1,1,1,1,111.5,5704.0,3.716666666666667
7245-NIIWQ,0,female,3,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.85,199.9,2.328333333333333
7246-ZGQDF,0,female,1,month-to-month,electronic check,0,1,1,1,0,0,1,0,0,54.5,54.5,1.8166666666666667
7247-XOZPB,0,male,53,one year,bank transfer (automatic),0,1,1,1,0,1,1,1,0,77.4,4156.0,2.58
7248-VZQLC,1,female,47,month-to-month,bank transfer (automatic),1,1,1,0,1,1,0,0,0,85.2,3970.0,2.8400000000000003
7249-WBIYX,1,male,10,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,85.6,814.0,2.853333333333333
7250-EQKIY,1,female,1,month-to-month,mailed check,0,1,1,0,0,1,0,0,0,50.45,50.44,1.6816666666666669
7251-LJBQN,0,female,40,one year,credit card (automatic),1,1,1,0,0,1,1,1,1,103.75,4188.0,3.4583333333333335
7251-XFOIL,0,female,61,month-to-month,mailed check,0,1,1,0,0,1,0,0,1,89.2,5500.0,2.9733333333333336
7252-NTGSS,0,female,1,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,45.15,45.16,1.505
7253-UVNDW,1,female,46,two year,credit card (automatic),0,1,1,0,0,1,1,0,0,54.35,2460.0,1.8116666666666668
7254-IQWOZ,1,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.65,69.6,2.3216666666666668
7255-SSFBC,0,male,72,two year,bank transfer (automatic),1,1,1,0,1,1,1,1,1,112.25,8040.0,3.7416666666666667
7266-GSSJX,0,male,11,month-to-month,electronic check,1,1,0,0,0,0,0,0,0,20.45,250.8,0.6816666666666666
7267-FRMJW,0,female,25,two year,mailed check,0,1,0,0,0,0,0,0,0,20.1,486.0,0.67
7268-IGMFD,0,male,18,month-to-month,bank transfer (automatic),0,1,1,0,0,1,1,1,0,93.9,1744.0,3.1300000000000003
7268-WNTCP,0,male,62,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.45,1297.0,0.6816666666666666
7269-JISCY,0,female,55,one year,bank transfer (automatic),0,1,1,0,0,0,0,0,0,45.05,2462.0,1.5016666666666665
7270-BDIOA,1,female,22,month-to-month,electronic check,1,1,1,0,0,0,1,1,0,90.0,1994.0,3.0
7271-AJDTL,0,female,55,month-to-month,credit card (automatic),1,1,1,0,1,1,0,1,0,94.45,5070.0,3.1483333333333334
7272-QDCKA,0,male,28,one year,electronic check,0,1,1,0,1,0,0,1,1,100.2,2688.0,3.3400000000000003
7273-TEFQD,1,male,3,month-to-month,electronic check,1,0,1,0,0,1,0,0,1,41.15,132.2,1.3716666666666666
7274-CGTOD,0,male,62,two year,bank transfer (automatic),1,0,1,1,1,1,1,0,0,43.7,2618.0,1.4566666666666668
7274-RTAPZ,1,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,90.55,90.56,3.018333333333333
7277-KAMWT,0,male,13,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.0,268.5,0.6666666666666666
7277-OZCGZ,0,female,22,month-to-month,electronic check,1,1,1,1,0,0,1,0,1,89.05,1886.0,2.9683333333333333
7278-CKDNC,0,male,24,month-to-month,electronic check,1,1,1,0,1,0,0,0,0,80.5,2088.0,2.683333333333333
7278-VXADF,0,male,16,month-to-month,credit card (automatic),1,1,1,0,0,0,0,1,0,85.05,1391.0,2.835
7279-BUYWN,1,female,41,month-to-month,electronic check,1,1,1,1,1,1,0,1,1,113.2,4690.0,3.7733333333333334
7279-NMVJC,0,female,17,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.9,323.2,0.6633333333333333
7284-BUYEC,0,female,5,month-to-month,credit card (automatic),1,0,1,0,1,0,0,1,1,50.95,229.4,1.6983333333333335
7284-ZZLOH,0,male,45,two year,credit card (automatic),0,1,1,1,0,1,0,0,0,53.3,2296.0,1.7766666666666666
7285-KLOTR,0,female,12,one year,electronic check,0,1,1,1,0,1,0,1,1,78.85,877.0,2.628333333333333
7291-CDTMJ,0,male,1,month-to-month,bank transfer (automatic),1,1,0,0,0,0,0,0,0,19.65,19.66,0.6549999999999999
7293-LSCDV,0,female,60,two year,credit card (automatic),1,1,0,0,0,0,0,0,0,19.25,1103.0,0.6416666666666667
7294-TMAOP,1,female,1,month-to-month,electronic check,0,1,1,0,0,0,0,1,1,90.55,90.56,3.018333333333333
7295-EXSMO,0,female,3,month-to-month,mailed check,0,1,1,0,0,1,0,0,0,75.05,202.9,2.5016666666666665
7295-JOMMD,1,female,4,month-to-month,bank transfer (automatic),1,1,1,0,0,1,1,1,1,98.1,396.2,3.27
7296-PIXQY,0,female,14,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,70.2,1046.0,2.3400000000000003
7297-DVYGA,0,female,51,one year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,19.85,997.0,0.6616666666666667
7298-IZWLY,0,female,1,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.4,19.4,0.6466666666666666
7299-GNVPL,0,female,23,month-to-month,mailed check,0,1,1,1,1,0,1,0,0,84.4,1937.0,2.8133333333333335
7301-ABVAD,0,female,72,two year,bank transfer (automatic),0,1,1,0,1,1,1,1,1,86.6,6350.0,2.8866666666666663
7302-ZHMHP,0,female,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.15,19.16,0.6383333333333333
7305-PAPOZ,0,female,31,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,84.85,2634.0,2.828333333333333
7305-ZWMAJ,0,male,30,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.7,587.0,0.69
7306-YDSOI,0,male,69,two year,bank transfer (automatic),1,1,1,1,1,1,0,0,0,59.75,4070.0,1.9916666666666667
7310-EGVHZ,0,male,1,month-to-month,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.2,20.2,0.6733333333333333
7311-MQJCH,0,female,5,one year,electronic check,0,1,0,0,0,0,0,0,0,19.55,99.6,0.6516666666666667
7312-XSBAT,0,male,1,month-to-month,electronic check,0,1,1,1,0,0,0,0,0,49.75,49.75,1.6583333333333334
7314-OXENN,1,male,2,month-to-month,electronic check,1,1,1,0,1,0,0,0,0,82.0,184.6,2.7333333333333334
7315-WYOAW,0,male,13,month-to-month,electronic check,0,1,1,0,0,0,1,1,1,100.75,1313.0,3.3583333333333334
7317-GGVPB,1,male,71,two year,credit card (automatic),1,1,1,0,1,1,1,1,1,108.6,7692.0,3.6199999999999997
7318-EIVKO,0,male,8,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,59.25,436.5,1.975
7319-VENRZ,0,male,7,month-to-month,bank transfer (automatic),0,1,1,0,0,1,1,1,0,64.3,446.0,2.143333333333333
7319-ZNRTR,0,male,25,one year,electronic check,0,1,0,0,0,0,0,0,0,19.6,411.2,0.6533333333333334
7321-KKSDU,0,male,32,two year,mailed check,0,1,0,0,0,0,0,0,0,20.5,697.0,0.6833333333333333
7321-PKUYW,1,female,11,month-to-month,electronic check,0,1,1,0,0,0,1,1,0,90.15,988.0,3.0050000000000003
7321-VGNKU,0,female,2,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.35,120.25,2.3449999999999998
7321-ZNSLA,0,male,13,two year,mailed check,0,0,1,1,1,0,1,0,0,40.55,590.5,1.3516666666666666
7322-OCWHC,0,male,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,0,0,93.05,6736.0,3.1016666666666666
7325-ENZFI,0,female,39,one year,bank transfer (automatic),1,0,1,1,1,0,1,0,0,40.3,1630.0,1.3433333333333333
7326-RIGQZ,0,male,6,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.8,377.8,2.3266666666666667
7328-OWMOM,0,female,31,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.1,589.0,0.67
7328-ZJAJO,0,female,59,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.5,1223.0,0.65
7330-WZLNC,1,female,5,month-to-month,electronic check,1,1,1,0,1,0,0,1,0,90.8,455.5,3.0266666666666664
7336-RLLRH,0,male,27,one year,mailed check,0,1,1,1,0,0,1,1,1,80.85,2204.0,2.695
7337-CINUD,0,female,8,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.5,159.4,0.65
7338-ERIVA,0,male,39,one year,bank transfer (automatic),0,0,1,1,0,0,1,1,0,45.05,1791.0,1.5016666666666665
7339-POGZN,0,female,4,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,50.7,214.5,1.6900000000000002
7340-EBEMV,0,male,29,month-to-month,bank transfer (automatic),1,1,1,0,1,0,0,0,0,80.15,2266.0,2.671666666666667
7340-KEFQE,0,female,51,two year,bank transfer (automatic),0,0,1,1,0,0,1,0,0,34.2,1782.0,1.1400000000000001
7341-LXCAF,1,male,4,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,74.65,301.5,2.4883333333333337
7343-EOBEU,0,male,3,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,23.6,89.06,0.7866666666666667
7346-MEDWM,0,female,59,month-to-month,electronic check,1,1,1,0,1,1,0,0,0,83.25,4948.0,2.775
7349-ALMUX,0,male,37,two year,bank transfer (automatic),0,1,1,1,1,1,1,0,0,65.6,2314.0,2.1866666666666665
7351-KYHQH,0,female,7,month-to-month,electronic check,1,1,1,0,1,1,0,1,0,64.95,493.8,2.165
7351-MHQVU,0,female,6,month-to-month,credit card (automatic),0,0,1,1,1,0,1,0,1,50.95,307.5,1.6983333333333335
7353-YOWFP,0,female,7,one year,mailed check,0,1,0,0,0,0,0,0,0,20.25,129.1,0.675
7354-OIJLX,0,male,9,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,75.85,724.5,2.5283333333333333
7356-AYNJP,0,female,4,one year,electronic check,0,1,0,0,0,0,0,0,0,23.9,97.5,0.7966666666666666
7356-IWLFW,0,male,46,month-to-month,bank transfer (automatic),1,1,1,0,1,0,0,0,0,80.0,3770.0,2.6666666666666665
7359-PTSXY,1,male,1,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,45.75,45.75,1.525
7359-SSBJK,1,female,64,two year,credit card (automatic),1,1,1,1,1,0,1,1,0,70.2,4480.0,2.3400000000000003
7359-WWYJV,0,male,72,two year,credit card (automatic),0,1,1,1,1,1,1,1,1,114.45,8376.0,3.815
7361-YPXFS,0,female,28,month-to-month,bank transfer (automatic),0,1,1,0,1,1,1,0,0,64.45,1868.0,2.1483333333333334
7363-QTBIW,0,female,9,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,79.75,769.0,2.658333333333333
7365-BVCJH,0,male,1,month-to-month,electronic check,1,0,1,0,0,0,0,0,0,24.4,24.4,0.8133333333333332
7369-TRPFD,0,male,19,one year,mailed check,0,1,0,0,0,0,0,0,0,18.8,279.2,0.6266666666666667
7372-IVBIM,0,male,4,month-to-month,credit card (automatic),0,1,1,0,0,0,1,0,1,61.45,229.5,2.0483333333333333
7375-WMVMT,0,male,71,two year,credit card (automatic),1,1,1,0,1,1,1,0,1,95.5,6708.0,3.183333333333333
7377-DMMRI,1,male,2,month-to-month,electronic check,1,1,1,1,0,0,0,0,0,47.8,92.44,1.5933333333333333
7379-FNIUJ,0,male,2,month-to-month,electronic check,0,1,1,1,1,0,0,1,1,100.2,198.5,3.3400000000000003
7379-POKDZ,1,male,3,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.3,208.9,2.3433333333333333
7382-DFJTU,0,male,18,month-to-month,credit card (automatic),0,1,1,0,0,1,1,0,0,55.2,1058.0,1.84
7384-GHBPI,1,male,3,month-to-month,electronic check,1,0,1,0,0,0,0,0,1,35.15,99.75,1.1716666666666666
7389-KBFIT,0,female,2,month-to-month,mailed check,1,0,1,0,1,0,0,0,0,30.25,63.75,1.0083333333333333
7392-YYPYJ,0,male,22,month-to-month,electronic check,1,1,1,0,1,0,0,1,1,100.65,2416.0,3.355
7394-FKDNK,1,female,9,month-to-month,electronic check,0,1,1,0,0,0,0,1,1,89.45,853.0,2.981666666666667
7394-LWLYN,0,female,2,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.15,123.8,2.3383333333333334
7395-IGJOS,1,male,17,month-to-month,bank transfer (automatic),0,1,1,0,0,0,0,0,1,81.5,1329.0,2.716666666666667
7395-XWZOY,0,male,20,month-to-month,credit card (automatic),1,0,1,1,1,1,1,1,0,55.0,1166.0,1.8333333333333333
7396-VJUZB,0,male,4,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,45.25,155.4,1.5083333333333333
7398-HPYZQ,0,male,71,two year,bank transfer (automatic),0,1,1,1,1,1,1,1,1,90.55,6404.0,3.018333333333333
7398-LXGYX,0,male,44,month-to-month,credit card (automatic),1,1,1,1,0,1,0,0,0,84.8,3626.0,2.8266666666666667
7398-SKNQZ,0,female,3,month-to-month,electronic check,0,1,1,0,0,0,0,1,1,94.9,273.2,3.1633333333333336
7399-QHBJS,0,female,72,two year,credit card (automatic),0,1,1,1,1,0,1,0,0,66.75,4760.0,2.225
7401-JIXNM,0,female,54,two year,credit card (automatic),0,1,1,1,1,1,1,1,1,91.3,4964.0,3.0433333333333334
7401-RUBNK,0,female,18,month-to-month,electronic check,0,1,1,1,0,0,0,0,0,74.8,1438.0,2.493333333333333
7402-EYFXX,0,male,26,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,93.6,2404.0,3.1199999999999997
7402-PWYJJ,0,female,53,one year,electronic check,1,1,1,0,0,0,1,0,1,91.15,4864.0,3.0383333333333336
7404-JLKQG,0,female,3,month-to-month,electronic check,0,1,1,0,0,1,0,1,0,57.55,161.5,1.9183333333333332
7407-SUJIZ,0,male,25,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.6,541.5,0.6866666666666668
7408-OFWXJ,0,female,72,two year,credit card (automatic),0,1,1,1,1,1,1,1,1,89.8,6510.0,2.993333333333333
7409-JURKQ,0,female,53,one year,bank transfer (automatic),1,1,1,0,1,1,1,1,1,111.8,5810.0,3.7266666666666666
7409-KIUTL,1,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,71.0,71.0,2.3666666666666667
7410-KTVFV,1,male,18,month-to-month,mailed check,1,1,1,0,0,1,0,0,0,49.55,878.5,1.6516666666666666
7410-OIEDU,0,male,10,month-to-month,mailed check,1,1,1,1,0,1,0,0,0,79.85,887.5,2.6616666666666666
7410-YTJIK,1,female,7,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,75.45,480.8,2.515
7416-CKTEP,0,female,57,two year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,19.6,1134.0,0.6533333333333334
7421-ZLUPA,0,female,8,month-to-month,mailed check,1,0,1,0,1,0,0,0,0,29.25,227.0,0.975
7422-WNBTY,0,male,33,month-to-month,electronic check,1,1,1,0,1,1,0,0,1,93.35,3092.0,3.1116666666666664
7426-GSWPO,0,male,64,month-to-month,bank transfer (automatic),1,1,1,1,1,0,0,1,1,103.5,6548.0,3.45
7426-RHZGU,0,male,9,month-to-month,bank transfer (automatic),1,1,1,0,0,0,1,1,1,95.9,827.5,3.1966666666666668
7426-WEIJX,0,male,60,month-to-month,electronic check,1,1,1,1,0,0,0,0,0,80.95,4860.0,2.6983333333333333
7427-AUFPY,0,male,54,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.65,1008.5,0.6549999999999999
7432-FFVAR,0,female,46,one year,bank transfer (automatic),0,1,1,0,0,1,1,0,1,90.95,4236.0,3.0316666666666667
7432-XWSQO,0,female,71,two year,electronic check,0,1,1,1,1,1,1,1,1,90.1,6310.0,3.003333333333333
7434-SHXLS,1,female,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.9,20.9,0.6966666666666667
7435-ZNUYY,0,male,6,one year,mailed check,0,1,0,0,0,0,0,0,0,20.6,116.6,0.6866666666666668
7439-DKZTW,0,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,80.55,80.56,2.685
7442-YGZFK,0,male,1,month-to-month,credit card (automatic),1,1,1,0,0,0,0,0,0,49.8,49.8,1.66
7445-WMRBW,0,female,48,one year,bank transfer (automatic),1,1,1,0,1,1,1,1,0,73.85,3582.0,2.4616666666666664
7446-KQISO,0,male,45,two year,bank transfer (automatic),1,1,1,0,1,1,1,1,1,109.75,4900.0,3.658333333333333
7446-SFAOA,0,female,37,one year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,19.85,717.5,0.6616666666666667
7446-YPODE,0,male,11,month-to-month,bank transfer (automatic),0,1,1,1,1,0,0,0,0,60.25,663.0,2.0083333333333333
7449-HVPIV,0,male,55,month-to-month,credit card (automatic),1,1,1,0,0,1,0,1,0,90.4,5100.0,3.0133333333333336
7450-NWRTR,1,male,12,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,99.45,1200.0,3.315
7452-FOLON,0,male,39,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,25.45,958.5,0.8483333333333333
7455-SDALK,0,male,29,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.75,1975.0,2.3583333333333334
7459-IMVYU,0,male,38,month-to-month,electronic check,0,1,1,1,1,1,1,0,0,69.95,2658.0,2.3316666666666666
7459-RRWQZ,1,female,15,month-to-month,bank transfer (automatic),1,1,1,1,0,0,0,0,1,64.65,994.5,2.1550000000000002
7460-ITWWP,0,female,45,month-to-month,electronic check,1,1,1,0,0,1,0,0,1,86.1,3862.0,2.8699999999999997
7463-IFMQU,0,female,72,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.05,1424.0,0.6683333333333333
7465-ZZRVX,0,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.35,70.4,2.3449999999999998
7469-LKBCI,0,male,16,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,18.95,326.8,0.6316666666666666
7470-DYNOE,0,male,53,one year,electronic check,1,1,1,0,0,1,0,0,1,61.1,3358.0,2.0366666666666666
7470-MCQTK,1,female,13,month-to-month,bank transfer (automatic),1,0,1,0,0,1,0,1,1,48.75,633.5,1.625
7471-MQPOS,0,male,71,one year,bank transfer (automatic),1,1,1,0,1,1,1,0,1,72.9,5140.0,2.43
7471-WNSUF,0,male,60,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,24.15,1506.0,0.8049999999999999
7472-EQOAV,0,male,71,one year,bank transfer (automatic),1,1,1,1,1,1,0,0,0,86.7,6180.0,2.89
7473-ZBDSN,0,female,14,two year,mailed check,0,1,0,0,0,0,0,0,0,18.8,255.5,0.6266666666666667
7479-NITWS,1,male,7,month-to-month,credit card (automatic),1,1,1,0,0,1,0,1,0,89.35,632.0,2.978333333333333
7480-QNVZJ,1,male,50,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,95.7,4816.0,3.19
7480-SPLEF,0,male,69,two year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,26.0,1797.0,0.8666666666666667
7481-ATQQS,1,female,49,month-to-month,credit card (automatic),1,1,1,0,0,1,0,0,1,90.85,4516.0,3.0283333333333333
7483-IQWIB,0,male,37,month-to-month,electronic check,1,1,1,0,1,1,0,1,0,92.95,3416.0,3.0983333333333336
7486-KSRVI,1,male,43,one year,electronic check,1,1,1,0,0,0,1,1,1,100.0,4212.0,3.3333333333333335
7488-MXJIV,1,female,4,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,85.65,321.8,2.855
7491-UYKGO,0,female,53,one year,mailed check,1,1,1,1,1,0,1,0,1,96.75,5210.0,3.225
7492-TAFJD,0,male,7,two year,mailed check,0,0,1,1,1,1,0,0,0,38.55,280.0,1.285
7493-GVFIO,0,male,57,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.55,1253.0,0.685
7493-TPUWZ,1,male,1,month-to-month,electronic check,1,1,1,0,1,0,0,0,0,79.15,79.1,2.6383333333333336
7495-OOKFY,1,female,8,month-to-month,credit card (automatic),1,1,1,0,1,0,0,0,0,80.65,633.5,2.6883333333333335
7501-IWUNG,0,female,61,two year,bank transfer (automatic),1,1,1,0,0,1,1,1,1,73.8,4616.0,2.46
7501-VTYLJ,0,female,2,month-to-month,mailed check,0,1,1,0,1,0,0,0,0,51.55,106.2,1.7183333333333333
7502-BNYGS,0,female,46,month-to-month,credit card (automatic),1,1,1,0,1,0,0,1,1,69.1,3168.0,2.3033333333333332
7503-EPSZW,0,female,64,two year,mailed check,1,1,0,0,0,0,0,0,0,24.05,1559.0,0.8016666666666666
7503-MIOGA,0,female,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,89.85,6696.0,2.9949999999999997
7503-QQRVF,1,male,16,month-to-month,credit card (automatic),1,1,1,0,1,0,0,0,0,74.3,1178.0,2.4766666666666666
7503-ZGUZJ,1,male,1,month-to-month,mailed check,1,1,1,0,0,0,0,1,0,84.65,84.6,2.8216666666666668
7504-UWHNB,0,male,25,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,69.75,1729.0,2.325
7508-DQAKK,0,female,64,two year,credit card (automatic),1,1,1,1,1,1,1,1,1,86.4,5444.0,2.8800000000000003
7508-KBIMB,0,male,24,one year,credit card (automatic),1,1,1,1,0,1,0,0,0,56.25,1454.0,1.875
7508-MYBOG,1,male,14,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,86.1,1236.0,2.8699999999999997
7508-SMHXL,0,female,15,month-to-month,credit card (automatic),0,1,1,0,1,0,0,1,0,89.0,1288.0,2.966666666666667
7511-YMXVQ,1,male,9,month-to-month,electronic check,1,0,1,0,0,0,0,1,1,45.4,418.8,1.5133333333333332
7515-LODFU,0,male,69,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.3,1356.0,0.6766666666666666
7516-GMHUV,0,male,50,two year,credit card (automatic),1,1,1,1,0,1,0,1,1,105.05,5164.0,3.5016666666666665
7517-LDMPS,0,female,12,month-to-month,electronic check,1,1,1,0,1,0,0,0,1,84.6,1017.5,2.82
7517-SAWMO,1,female,19,month-to-month,electronic check,1,1,1,1,0,0,0,0,0,73.2,1441.0,2.44
7519-JTWQH,0,female,69,two year,bank transfer (automatic),1,1,1,0,1,1,1,1,1,110.5,7456.0,3.683333333333333
7520-HQWJU,0,female,66,month-to-month,bank transfer (automatic),1,1,1,1,1,1,0,0,0,67.45,4508.0,2.2483333333333335
7521-AFHAB,0,female,5,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,44.8,220.5,1.4933333333333332
7521-YXVZY,0,male,3,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.95,58.3,0.6649999999999999
7524-VRLPL,0,male,69,two year,credit card (automatic),0,1,1,1,0,1,1,0,1,74.1,5030.0,2.4699999999999998
