id_cliente,churn,genero,meses_contrato,tipo_contrato,forma_pagamento,fatura_online,servico_telefone,internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,gasto_mensal,total_gasto,contas_diarias
7427-AUFPY,False,male,54,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.65,1008.5,0.6549999999999999
7432-FFVAR,False,female,46,one year,bank transfer (automatic),0,1,1,0,0,1,1,0,1,90.95,4236.0,3.0316666666666667
7432-XWSQO,False,female,71,two year,electronic check,0,1,1,1,1,1,1,1,1,90.1,6310.0,3.003333333333333
7434-SHXLS,True,female,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.9,20.9,0.6966666666666667
7435-ZNUYY,False,male,6,one year,mailed check,0,1,0,0,0,0,0,0,0,20.6,116.6,0.6866666666666668
7439-DKZTW,False,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,80.55,80.56,2.685
7442-YGZFK,False,male,1,month-to-month,credit card (automatic),1,1,1,0,0,0,0,0,0,49.8,49.8,1.66
7445-WMRBW,False,female,48,one year,bank transfer (automatic),1,1,1,0,1,1,1,1,0,73.85,3582.0,2.4616666666666664
7446-KQISO,False,male,45,two year,bank transfer (automatic),1,1,1,0,1,1,1,1,1,109.75,4900.0,3.658333333333333
7446-SFAOA,False,female,37,one year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,19.85,717.5,0.6616666666666667
7446-YPODE,False,male,11,month-to-month,bank transfer (automatic),0,1,1,1,1,0,0,0,0,60.25,663.0,2.0083333333333333
7449-HVPIV,False,male,55,month-to-month,credit card (automatic),1,1,1,0,0,1,0,1,0,90.4,5100.0,3.0133333333333336
7450-NWRTR,True,male,12,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,99.45,1200.0,3.315
7452-FOLON,False,male,39,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,25.45,958.5,0.8483333333333333
7455-SDALK,False,male,29,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.75,1975.0,2.3583333333333334
7459-IMVYU,False,male,38,month-to-month,electronic check,0,1,1,1,1,1,1,0,0,69.95,2658.0,2.3316666666666666
7459-RRWQZ,True,female,15,month-to-month,bank transfer (automatic),1,1,1,1,0,0,0,0,1,64.65,994.5,2.1550000000000002
7460-ITWWP,False,female,45,month-to-month,electronic check,1,1,1,0,0,1,0,0,1,86.1,3862.0,2.8699999999999997
7463-IFMQU,False,female,72,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.05,1424.0,0.6683333333333333
7465-ZZRVX,False,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,70.35,70.4,2.3449999999999998
7469-LKBCI,False,male,16,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,18.95,326.8,0.6316666666666666
7470-DYNOE,False,male,53,one year,electronic check,1,1,1,0,0,1,0,0,1,61.1,3358.0,2.0366666666666666
7470-MCQTK,True,female,13,month-to-month,bank transfer (automatic),1,0,1,0,0,1,0,1,1,48.75,633.5,1.625
7471-MQPOS,False,male,71,one year,bank transfer (automatic),1,1,1,0,1,1,1,0,1,72.9,5140.0,2.43
7471-WNSUF,False,male,60,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,24.15,1506.0,0.8049999999999999
7472-EQOAV,False,male,71,one year,bank transfer (automatic),1,1,1,1,1,1,0,0,0,86.7,6180.0,2.89
7473-ZBDSN,False,female,14,two year,mailed check,0,1,0,0,0,0,0,0,0,18.8,255.5,0.6266666666666667
7479-NITWS,True,male,7,month-to-month,credit card (automatic),1,1,1,0,0,1,0,1,0,89.35,632.0,2.978333333333333
7480-QNVZJ,True,male,50,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,95.7,4816.0,3.19
7480-SPLEF,False,male,69,two year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,26.0,1797.0,0.8666666666666667
7481-ATQQS,True,female,49,month-to-month,credit card (automatic),1,1,1,0,0,1,0,0,1,90.85,4516.0,3.0283333333333333
7483-IQWIB,False,male,37,month-to-month,electronic check,1,1,1,0,1,1,0,1,0,92.95,3416.0,3.0983333333333336
7486-KSRVI,True,male,43,one year,electronic check,1,1,1,0,0,0,1,1,1,100.0,4212.0,3.3333333333333335
7488-MXJIV,True,female,4,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,85.65,321.8,2.855
7491-UYKGO,False,female,53,one year,mailed check,1,1,1,1,1,0,1,0,1,96.75,5210.0,3.225
7492-TAFJD,False,male,7,two year,mailed check,0,0,1,1,1,1,0,0,0,38.55,280.0,1.285
7493-GVFIO,False,male,57,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.55,1253.0,0.685
7493-TPUWZ,True,male,1,month-to-month,electronic check,1,1,1,0,1,0,0,0,0,79.15,79.1,2.6383333333333336
7495-OOKFY,True,female,8,month-to-month,credit card (automatic),1,1,1,0,1,0,0,0,0,80.65,633.5,2.6883333333333335
7501-IWUNG,False,female,61,two year,bank transfer (automatic),1,1,1,0,0,1,1,1,1,73.8,4616.0,2.46
7501-VTYLJ,False,female,2,month-to-month,mailed check,0,1,1,0,1,0,0,0,0,51.55,106.2,1.7183333333333333
7502-BNYGS,False,female,46,month-to-month,credit card (automatic),1,1,1,0,1,0,0,1,1,69.1,3168.0,2.3033333333333332
7503-EPSZW,False,female,64,two year,mailed check,1,1,0,0,0,0,0,0,0,24.05,1559.0,0.8016666666666666
7503-MIOGA,False,female,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,89.85,6696.0,2.9949999999999997
7503-QQRVF,True,male,16,month-to-month,credit card (automatic),1,1,1,0,1,0,0,0,0,74.3,1178.0,2.4766666666666666
7503-ZGUZJ,True,male,1,month-to-month,mailed check,1,1,1,0,0,0,0,1,0,84.65,84.6,2.8216666666666668
7504-UWHNB,False,male,25,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,69.75,1729.0,2.325
7508-DQAKK,False,female,64,two year,credit card (automatic),1,1,1,1,1,1,1,1,1,86.4,5444.0,2.8800000000000003
7508-KBIMB,False,male,24,one year,credit card (automatic),1,1,1,1,0,1,0,0,0,56.25,1454.0,1.875
7508-MYBOG,True,male,14,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,86.1,1236.0,2.8699999999999997
7508-SMHXL,False,female,15,month-to-month,credit card (automatic),0,1,1,0,1,0,0,1,0,89.0,1288.0,2.966666666666667
7511-YMXVQ,True,male,9,month-to-month,electronic check,1,0,1,0,0,0,0,1,1,45.4,418.8,1.5133333333333332
7515-LODFU,False,male,69,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.3,1356.0,0.6766666666666666
7516-GMHUV,False,male,50,two year,credit card (automatic),1,1,1,1,0,1,0,1,1,105.05,5164.0,3.5016666666666665
7517-LDMPS,False,female,12,month-to-month,electronic check,1,1,1,0,1,0,0,0,1,84.6,1017.5,2.82
7517-SAWMO,True,female,19,month-to-month,electronic check,1,1,1,1,0,0,0,0,0,73.2,1441.0,2.44
7519-JTWQH,False,female,69,two year,bank transfer (automatic),1,1,1,0,1,1,1,1,1,110.5,7456.0,3.683333333333333
7520-HQWJU,False,female,66,month-to-month,bank transfer (automatic),1,1,1,1,1,1,0,0,0,67.45,4508.0,2.2483333333333335
7521-AFHAB,False,female,5,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,44.8,220.5,1.4933333333333332
7521-YXVZY,False,male,3,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.95,58.3,0.6649999999999999
7524-VRLPL,False,male,69,two year,credit card (automatic),0,1,1,1,0,1,1,0,1,74.1,5030.0,2.4699999999999998
7526-BEZQB,True,male,12,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,96.05,1148.0,3.2016666666666667
7526-IVLYU,False,male,3,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.65,68.4,0.6549999999999999
7527-QNRUS,False,male,17,two year,mailed check,1,1,0,0,0,0,0,0,0,25.15,412.5,0.8383333333333333
7529-ZDFXI,False,male,57,month-to-month,electronic check,1,1,1,0,1,0,0,0,1,89.85,4924.0,2.9949999999999997
7530-HDYDS,True,female,38,month-to-month,credit card (automatic),1,1,1,0,1,1,1,0,0,84.25,3264.0,2.808333333333333
7531-GQHME,False,male,12,month-to-month,credit card (automatic),0,1,0,0,0,0,0,0,0,20.05,265.5,0.6683333333333333
7534-BFESC,True,male,24,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,76.1,1713.0,2.5366666666666666
7537-CBQUZ,False,male,63,month-to-month,bank transfer (automatic),1,1,1,1,1,1,0,1,1,109.4,7030.0,3.646666666666667
7537-RBWEA,False,female,1,month-to-month,mailed check,1,0,1,0,0,0,0,0,0,25.15,25.16,0.8383333333333333
7538-GWHML,True,female,2,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,69.65,145.1,2.3216666666666668
7541-YLXCL,True,male,36,one year,mailed check,1,1,1,0,1,0,1,0,1,65.4,2498.0,2.18
7542-CYDDM,False,male,18,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.05,358.5,0.6683333333333333
7544-ZVIKX,False,male,58,one year,bank transfer (automatic),1,1,1,0,0,1,1,1,1,105.05,6004.0,3.5016666666666665
7547-EKNFS,True,male,42,month-to-month,bank transfer (automatic),1,1,1,0,1,1,0,1,0,95.25,3960.0,3.175
7548-SEPYI,True,female,5,month-to-month,electronic check,1,1,1,0,1,0,0,1,1,96.25,512.5,3.2083333333333335
7549-MYGPK,True,female,63,month-to-month,electronic check,1,1,1,1,1,1,0,1,0,100.55,6216.0,3.3516666666666666
7550-WIQVA,False,male,50,one year,electronic check,1,1,1,1,1,1,0,1,1,108.25,5430.0,3.6083333333333334
7551-DACSP,True,male,6,month-to-month,mailed check,1,1,1,0,1,1,0,0,0,55.3,324.2,1.8433333333333333
7551-JOHTI,True,female,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.5,19.5,0.65
7552-KEYGT,False,male,27,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.55,520.5,0.6516666666666667
7554-AKDQF,False,female,6,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,45.65,323.5,1.5216666666666667
7554-NEWDD,False,male,10,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,25.7,251.6,0.8566666666666667
7558-IMLMT,False,male,67,two year,mailed check,1,1,0,0,0,0,0,0,0,20.8,1412.0,0.6933333333333334
7560-QJAVJ,False,female,70,two year,bank transfer (automatic),0,1,1,1,0,1,1,1,1,79.6,5588.0,2.6533333333333333
7560-QRBXH,False,female,48,one year,mailed check,0,1,0,0,0,0,0,0,0,19.95,936.5,0.6649999999999999
7562-GSUHK,True,female,16,month-to-month,credit card (automatic),1,1,1,0,1,1,0,0,1,93.2,1574.0,3.106666666666667
7562-UXTPG,False,female,13,month-to-month,mailed check,1,1,1,0,0,0,0,0,0,70.15,886.5,2.3383333333333334
7563-BIUPC,True,male,5,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,80.6,415.5,2.6866666666666665
7564-GHCVB,False,female,72,two year,bank transfer (automatic),0,1,1,1,0,0,0,0,0,79.05,5732.0,2.635
7566-DSRLQ,False,female,72,two year,electronic check,1,1,1,0,1,1,1,1,1,110.15,8000.0,3.671666666666667
7567-ECMCM,False,male,24,month-to-month,credit card (automatic),1,1,1,0,0,0,0,0,1,79.85,2001.0,2.6616666666666666
7568-PODML,True,male,1,month-to-month,mailed check,1,0,1,0,0,0,0,1,1,45.3,45.3,1.51
7569-NMZYQ,False,female,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,118.75,8670.0,3.9583333333333335
7570-WELNY,False,female,68,two year,bank transfer (automatic),1,1,1,1,1,0,0,0,0,84.7,5710.0,2.8233333333333333
7571-YXDAD,True,female,2,month-to-month,credit card (automatic),0,1,1,0,0,0,0,0,0,74.9,147.1,2.496666666666667
7572-KPVKK,False,male,62,two year,electronic check,1,1,1,0,0,1,1,1,1,104.05,6590.0,3.4683333333333333
7576-ASEJU,False,female,41,one year,credit card (automatic),1,1,1,1,0,0,1,1,1,74.7,3188.0,2.49
7576-JMYWV,False,female,46,month-to-month,electronic check,1,1,1,1,1,0,1,1,1,110.2,4972.0,3.6733333333333333
7576-OYWBN,True,male,3,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,76.05,231.8,2.5349999999999997
7577-SWIFR,False,male,1,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,89.25,89.25,2.975
7579-KKLOE,False,male,71,two year,mailed check,1,1,1,1,1,1,1,1,1,91.25,6588.0,3.0416666666666665
7579-OOPEC,True,female,2,month-to-month,credit card (automatic),0,1,1,0,1,0,0,0,0,50.15,115.1,1.6716666666666666
7580-UGXNC,True,female,2,month-to-month,mailed check,0,1,1,1,1,0,0,0,0,54.85,104.2,1.8283333333333334
7581-EBBOU,False,female,60,one year,credit card (automatic),1,1,1,0,1,1,1,1,0,70.15,4224.0,2.3383333333333334
7586-NHQEA,False,female,10,two year,mailed check,1,0,1,0,0,0,1,0,0,29.6,299.0,0.9866666666666667
7586-ZATGZ,False,male,40,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,84.9,3370.0,2.83
7587-AOVVU,False,male,27,month-to-month,electronic check,0,1,1,1,1,0,1,1,0,100.75,2794.0,3.3583333333333334
7587-RZNME,True,male,3,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,43.3,123.6,1.4433333333333331
7590-VHVEG,False,female,1,month-to-month,electronic check,1,0,1,0,1,0,0,0,0,29.85,29.84,0.995
7593-JNWRU,True,male,6,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,0,0,44.6,260.8,1.4866666666666668
7593-XFKDI,True,male,1,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,46.3,46.3,1.5433333333333332
7594-LZNWR,False,male,34,month-to-month,credit card (automatic),0,1,1,0,0,0,0,0,0,69.15,2276.0,2.305
7594-RQHXR,True,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,79.6,79.6,2.6533333333333333
7595-EHCDL,False,male,32,month-to-month,credit card (automatic),0,0,1,0,0,1,0,1,1,50.6,1653.0,1.6866666666666668
7595-EUIVN,True,female,1,month-to-month,electronic check,0,1,1,0,1,0,0,0,0,75.8,75.8,2.5266666666666664
7596-IIWYC,False,female,27,two year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,20.25,538.0,0.675
7596-LDUXP,False,female,12,one year,credit card (automatic),1,1,1,1,0,0,0,1,0,85.15,979.0,2.8383333333333334
7596-ZYWBB,False,female,65,two year,mailed check,1,1,1,1,1,0,1,0,0,59.6,3740.0,1.9866666666666668
7598-UAASY,True,male,2,month-to-month,electronic check,0,1,1,0,0,1,0,0,0,76.4,151.8,2.546666666666667
7599-FKVXZ,True,male,42,month-to-month,bank transfer (automatic),1,1,1,0,0,1,1,1,1,106.15,4510.0,3.5383333333333336
7599-NTMDP,False,female,62,two year,bank transfer (automatic),0,0,1,1,1,0,1,1,0,48.7,3008.0,1.6233333333333335
7601-DHFWZ,False,female,48,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,24.0,1183.0,0.8
7601-GNDYK,False,male,35,two year,mailed check,0,1,0,0,0,0,0,0,0,19.6,687.0,0.6533333333333334
7601-WFVZV,False,male,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.55,19.55,0.6516666666666667
7602-DBTOU,False,female,71,two year,mailed check,0,1,0,0,0,0,0,0,0,19.6,1416.0,0.6533333333333334
7602-MVRMB,False,female,72,two year,bank transfer (automatic),1,1,1,1,0,1,1,1,1,110.45,8060.0,3.6816666666666666
7603-USHJS,True,male,12,month-to-month,credit card (automatic),1,1,1,0,0,0,0,0,0,73.75,871.5,2.4583333333333335
7605-BDWDC,False,female,31,two year,bank transfer (automatic),1,0,1,1,1,0,1,0,1,49.85,1520.0,1.6616666666666666
7605-SNLQG,False,female,45,month-to-month,credit card (automatic),1,1,1,0,0,1,0,0,0,50.25,2222.0,1.675
7606-BPHHN,False,male,72,two year,credit card (automatic),1,1,0,0,0,0,0,0,0,19.8,1469.0,0.66
7606-GWMKE,False,male,21,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,24.7,467.2,0.8233333333333334
7607-QKKTJ,False,male,45,one year,credit card (automatic),1,1,1,0,1,1,0,0,1,95.0,4370.0,3.1666666666666665
7608-RGIRO,False,male,62,two year,mailed check,1,1,0,0,0,0,0,0,0,24.4,1413.0,0.8133333333333332
7609-NRNCA,False,female,17,one year,mailed check,0,1,0,0,0,0,0,0,0,19.55,280.8,0.6516666666666667
7609-YBPXG,False,male,54,two year,bank transfer (automatic),0,1,1,1,0,1,1,1,1,87.1,4736.0,2.9033333333333333
7610-TVOPG,False,male,15,month-to-month,electronic check,1,1,0,0,0,0,0,0,0,26.35,378.5,0.8783333333333334
7611-YKYTC,False,male,22,month-to-month,bank transfer (automatic),0,1,1,1,0,0,0,0,0,75.0,1574.0,2.5
7613-LLQFO,True,male,12,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,84.45,1060.0,2.815
7614-QVWQL,True,male,49,one year,bank transfer (automatic),1,0,1,0,1,0,0,1,1,51.8,2542.0,1.7266666666666666
7615-ESMYF,True,female,2,month-to-month,electronic check,0,0,1,0,0,0,0,1,1,44.6,97.1,1.4866666666666668
7617-EYGLW,False,male,1,month-to-month,electronic check,0,1,0,0,0,0,0,0,0,19.45,19.45,0.6483333333333333
7619-ODSGN,True,male,24,month-to-month,electronic check,0,1,1,1,0,0,0,0,0,54.75,1338.0,1.825
7619-PLRLP,False,female,53,one year,bank transfer (automatic),0,1,1,1,1,1,0,0,1,74.1,3834.0,2.4699999999999998
7621-VPNET,False,female,42,month-to-month,credit card (automatic),1,1,1,0,0,1,1,0,0,85.9,3730.0,2.8633333333333337
7622-FWGEW,False,male,56,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,85.65,4824.0,2.855
7622-NXQZR,False,male,28,month-to-month,credit card (automatic),1,0,1,0,0,0,1,0,0,30.1,811.0,1.0033333333333334
7623-HKYRK,False,male,6,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.7,111.6,0.6566666666666666
7623-TRNQN,True,male,1,month-to-month,mailed check,1,1,1,0,0,0,1,0,0,49.9,49.9,1.6633333333333333
7625-XCQRH,True,female,11,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,76.5,838.0,2.55
7627-JKIAZ,True,female,37,month-to-month,credit card (automatic),1,1,1,0,0,1,0,0,0,78.95,2840.0,2.631666666666667
7629-WFGLW,False,female,56,one year,electronic check,0,1,1,1,1,1,1,0,0,95.65,5470.0,3.1883333333333335
7629-WIXZF,False,female,7,one year,electronic check,1,1,1,1,0,0,0,0,1,59.1,369.2,1.97
7632-MNYOY,True,male,66,one year,credit card (automatic),0,1,1,0,1,1,1,1,1,110.9,7430.0,3.6966666666666668
7632-YUTXB,False,female,25,one year,mailed check,0,1,0,0,0,0,0,0,0,20.05,520.0,0.6683333333333333
7633-MVPUY,False,male,57,two year,electronic check,1,1,1,1,1,0,1,0,0,59.75,3450.0,1.9916666666666667
7634-HLQJR,False,female,47,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.05,1016.5,0.6683333333333333
7634-WSWDB,False,female,8,month-to-month,electronic check,1,0,1,1,0,0,0,0,1,38.5,330.8,1.2833333333333334
7636-OWBPG,False,male,12,month-to-month,credit card (automatic),1,0,1,0,1,0,0,0,0,29.35,381.2,0.9783333333333334
7636-PEPNS,False,female,58,one year,mailed check,1,1,1,0,0,0,0,0,0,44.1,2414.0,1.47
7636-XUHWW,False,male,2,month-to-month,credit card (automatic),1,1,0,0,0,0,0,0,0,19.9,33.7,0.6633333333333333
7637-IKUJQ,False,male,57,month-to-month,electronic check,1,1,1,1,1,1,1,1,0,103.05,5924.0,3.435
7638-QVMVY,True,female,7,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,79.0,523.0,2.6333333333333333
7639-LIAYI,False,male,52,two year,credit card (automatic),1,1,1,1,0,0,1,1,1,79.75,4216.0,2.658333333333333
7639-OPLNG,False,male,70,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,0,79.25,5732.0,2.6416666666666666
7639-SUPCW,True,female,22,month-to-month,credit card (automatic),1,1,1,1,0,0,0,0,0,48.8,1055.0,1.6266666666666665
7641-EUYET,True,male,46,month-to-month,electronic check,1,1,1,1,1,1,0,1,0,100.7,4540.0,3.356666666666667
7641-TQFHN,False,male,39,two year,mailed check,0,1,1,0,0,0,1,1,1,100.55,3896.0,3.3516666666666666
7643-RCHXS,False,female,63,two year,electronic check,0,1,0,0,0,0,0,0,0,19.35,1264.0,0.645
7644-OMVMY,False,male,0,two year,mailed check,0,1,0,0,0,0,0,0,0,19.85,0.0,0.6616666666666667
7647-GYYKX,False,female,54,two year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,20.35,1092.0,0.6783333333333333
7649-PHJVR,False,male,11,one year,mailed check,0,1,0,0,0,0,0,0,0,19.5,226.8,0.65
7649-SIJJF,False,male,71,two year,mailed check,1,1,1,1,1,1,1,0,1,80.1,5584.0,2.67
7654-YWJUF,False,male,43,one year,bank transfer (automatic),1,1,1,1,0,1,1,0,0,84.25,3540.0,2.808333333333333
7657-DYEPJ,True,male,38,one year,credit card (automatic),1,1,1,0,1,1,1,1,0,70.15,2498.0,2.3383333333333334
7658-UYUQS,False,male,21,month-to-month,bank transfer (automatic),0,1,1,0,0,1,0,1,0,86.55,1857.0,2.885
7660-HDPJV,True,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.2,69.2,2.3066666666666666
7661-CPURM,False,male,19,one year,credit card (automatic),1,1,1,0,0,0,1,0,1,87.7,1726.0,2.9233333333333333
7662-TWISV,False,female,51,one year,bank transfer (automatic),0,0,1,1,0,1,1,1,1,60.15,3076.0,2.005
7663-CUXZB,False,male,59,two year,electronic check,0,1,1,1,1,1,1,1,1,113.75,6560.0,3.7916666666666665
7663-RGWBC,True,male,1,month-to-month,mailed check,1,1,1,0,0,0,0,0,0,44.15,44.16,1.4716666666666667
7663-YJHSN,False,female,72,two year,bank transfer (automatic),1,1,1,1,1,1,1,1,0,103.95,7556.0,3.4650000000000003
7663-ZTEGJ,False,male,29,one year,credit card (automatic),0,1,1,0,1,1,1,0,1,100.55,2830.0,3.3516666666666666
7665-NKLAV,False,female,36,two year,credit card (automatic),0,0,1,1,0,1,1,0,0,40.65,1547.0,1.355
7665-TOALD,True,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.6,69.6,2.32
7665-VIGUD,False,male,10,one year,mailed check,0,1,0,0,0,0,0,0,0,20.35,176.2,0.6783333333333333
7666-WKRON,True,female,39,two year,electronic check,1,1,1,0,0,1,1,0,0,80.45,3202.0,2.6816666666666666
7668-XCFYV,False,female,17,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,92.55,1615.0,3.085
7669-LCRSD,False,male,12,month-to-month,mailed check,1,1,1,0,0,0,0,1,0,56.3,628.5,1.8766666666666665
7670-ZBPOQ,False,female,58,one year,bank transfer (automatic),1,1,1,1,0,0,1,0,0,61.05,3478.0,2.0349999999999997
7672-VFMXZ,False,male,57,month-to-month,electronic check,0,1,1,1,0,0,1,0,0,55.7,3172.0,1.8566666666666667
7673-BQGKU,False,female,69,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.15,1338.0,0.6716666666666666
7673-LPRNY,False,female,23,one year,electronic check,1,1,1,1,0,1,0,1,1,78.55,1843.0,2.618333333333333
7674-YTAFD,False,female,33,one year,bank transfer (automatic),1,1,1,0,1,0,1,0,0,79.95,2684.0,2.665
7675-OZCZG,True,female,3,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,45.0,127.1,1.5
7677-SJJJK,False,male,8,one year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.9,154.0,0.6633333333333333
7682-AZNDK,False,male,34,month-to-month,electronic check,1,1,1,0,1,1,0,1,0,89.85,3092.0,2.9949999999999997
7683-CBDKJ,True,male,14,month-to-month,electronic check,1,1,1,1,1,0,0,1,0,65.45,937.5,2.1816666666666666
7684-XSZIY,False,male,72,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,24.3,1643.0,0.81
7688-AWMDX,False,male,71,two year,bank transfer (automatic),0,1,1,1,0,0,1,0,0,54.5,3778.0,1.8166666666666667
7690-KPNCU,False,male,64,one year,credit card (automatic),1,1,1,1,0,1,0,1,1,73.05,4690.0,2.435
7691-KGKGP,False,male,53,month-to-month,credit card (automatic),0,1,1,0,1,0,1,1,0,65.0,3364.0,2.1666666666666665
7691-XVTZH,False,female,68,two year,bank transfer (automatic),1,1,1,0,0,1,0,1,0,89.95,5976.0,2.9983333333333335
7693-LCKZL,True,male,5,month-to-month,electronic check,1,1,1,0,1,0,0,0,0,80.15,385.0,2.671666666666667
7693-QPEFS,False,male,52,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,0,0,72.95,3830.0,2.4316666666666666
7694-VLBWQ,True,male,67,one year,electronic check,0,1,1,0,1,1,0,1,1,104.1,7040.0,3.4699999999999998
7695-PKLCZ,False,female,68,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,20.5,1425.0,0.6833333333333333
7696-AMHOD,False,female,49,one year,credit card (automatic),0,1,1,0,1,1,0,1,1,78.0,3824.0,2.6
7696-CFTAT,False,male,37,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.8,726.0,0.66
7698-YFGEZ,False,male,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.0,20.0,0.6666666666666666
7703-ZEKEF,True,male,23,month-to-month,electronic check,1,1,1,0,0,1,0,0,0,81.0,1917.0,2.7
7706-DZNKK,False,male,11,month-to-month,credit card (automatic),1,1,0,0,0,0,0,0,0,20.45,237.2,0.6816666666666666
7706-YLMQA,False,female,70,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.7,1342.0,0.6566666666666666
7707-PYBBH,False,male,40,month-to-month,mailed check,1,1,1,1,1,0,1,0,0,61.9,2648.0,2.0633333333333335
7709-FQREH,False,female,18,month-to-month,electronic check,1,1,1,0,0,0,1,1,0,88.85,1595.0,2.9616666666666664
7710-JSYOA,False,female,69,two year,bank transfer (automatic),1,1,1,0,1,0,1,0,1,93.3,6400.0,3.11
7711-GQBZC,False,female,71,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,24.7,1811.0,0.8233333333333334
7711-YIJWC,False,male,61,one year,bank transfer (automatic),0,1,1,1,1,1,1,1,1,84.9,5264.0,2.83
7714-YXSMB,False,female,26,month-to-month,bank transfer (automatic),1,1,1,0,0,1,0,1,1,100.5,2600.0,3.35
7716-YTYHG,True,female,48,one year,mailed check,1,1,1,0,0,0,0,0,1,82.05,4030.0,2.735
7717-BICXI,False,male,60,two year,mailed check,0,1,0,0,0,0,0,0,0,20.55,1205.0,0.685
7718-RXDGG,False,male,15,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,0,0,68.6,1109.0,2.2866666666666666
7718-UPSKJ,False,female,69,one year,credit card (automatic),1,1,1,1,1,0,1,1,1,106.4,7252.0,3.546666666666667
7721-DVEKZ,False,female,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.65,19.66,0.6549999999999999
7721-JXEAW,True,male,59,month-to-month,bank transfer (automatic),1,0,1,0,1,0,0,0,1,41.05,2452.0,1.3683333333333332
7722-CVFXN,False,male,54,one year,electronic check,1,1,1,0,1,0,1,1,1,105.2,5636.0,3.506666666666667
7722-VJRQD,False,male,72,two year,bank transfer (automatic),0,0,1,1,0,1,1,1,1,60.95,4548.0,2.0316666666666667
7727-SHVZV,False,female,9,month-to-month,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.5,150.4,0.65
